Close,Date
165.6999969482422,2020-10-16
168.25,2020-10-19
167.4499969482422,2020-10-20
167.64999389648438,2020-10-21
168.5500030517578,2020-10-22
170.75,2020-10-23
168.5500030517578,2020-10-26
167.1999969482422,2020-10-27
165.5,2020-10-28
163.85000610351562,2020-10-29
165.25,2020-10-30
166.75,2020-11-02
170.10000610351562,2020-11-03
169.8000030517578,2020-11-04
174.75,2020-11-05
173.9499969482422,2020-11-06
172.8000030517578,2020-11-09
178.35000610351562,2020-11-10
185.3000030517578,2020-11-11
188.0,2020-11-12
187.10000610351562,2020-11-13
188.60000610351562,2020-11-14
187.35000610351562,2020-11-17
184.0500030517578,2020-11-18
187.89999389648438,2020-11-19
191.6999969482422,2020-11-20
190.85000610351562,2020-11-23
195.5500030517578,2020-11-24
193.85000610351562,2020-11-25
194.8000030517578,2020-11-26
193.64999389648438,2020-11-27
194.39999389648438,2020-12-01
195.9499969482422,2020-12-02
196.1999969482422,2020-12-03
198.1999969482422,2020-12-04
203.14999389648438,2020-12-07
202.4499969482422,2020-12-08
205.39999389648438,2020-12-09
212.6999969482422,2020-12-10
216.3000030517578,2020-12-11
215.89999389648438,2020-12-14
213.5500030517578,2020-12-15
214.0,2020-12-16
213.0500030517578,2020-12-17
214.5,2020-12-18
202.9499969482422,2020-12-21
203.39999389648438,2020-12-22
207.75,2020-12-23
208.60000610351562,2020-12-24
209.5,2020-12-28
211.5500030517578,2020-12-29
211.14999389648438,2020-12-30
209.0,2020-12-31
213.85000610351562,2021-01-01
213.39999389648438,2021-01-04
211.4499969482422,2021-01-05
205.39999389648438,2021-01-06
202.8000030517578,2021-01-07
201.5,2021-01-08
202.5,2021-01-11
206.4499969482422,2021-01-12
211.25,2021-01-13
214.14999389648438,2021-01-14
217.85000610351562,2021-01-15
219.75,2021-01-18
218.85000610351562,2021-01-19
217.64999389648438,2021-01-20
213.6999969482422,2021-01-21
210.6999969482422,2021-01-22
207.8000030517578,2021-01-25
210.64999389648438,2021-01-27
206.60000610351562,2021-01-28
203.25,2021-01-29
215.9499969482422,2021-02-01
218.1999969482422,2021-02-02
216.75,2021-02-03
229.9499969482422,2021-02-04
234.35000610351562,2021-02-05
233.10000610351562,2021-02-08
229.0,2021-02-09
227.5500030517578,2021-02-10
226.4499969482422,2021-02-11
217.4499969482422,2021-02-12
218.60000610351562,2021-02-15
218.25,2021-02-16
217.75,2021-02-17
218.85000610351562,2021-02-18
215.9499969482422,2021-02-19
207.0500030517578,2021-02-22
208.5,2021-02-23
208.85000610351562,2021-02-24
209.14999389648438,2021-02-25
203.85000610351562,2021-02-26
206.89999389648438,2021-03-01
209.89999389648438,2021-03-02
209.9499969482422,2021-03-03
209.6999969482422,2021-03-04
208.5500030517578,2021-03-05
208.0,2021-03-08
207.8000030517578,2021-03-09
206.5,2021-03-10
205.1999969482422,2021-03-12
205.4499969482422,2021-03-15
207.85000610351562,2021-03-16
210.60000610351562,2021-03-17
217.64999389648438,2021-03-18
222.9499969482422,2021-03-19
226.0,2021-03-22
222.1999969482422,2021-03-23
215.9499969482422,2021-03-24
211.60000610351562,2021-03-25
210.89999389648438,2021-03-26
214.5500030517578,2021-03-30
218.5,2021-03-31
220.0500030517578,2021-04-01
212.5500030517578,2021-04-05
212.64999389648438,2021-04-06
213.8000030517578,2021-04-07
213.25,2021-04-08
213.10000610351562,2021-04-09
205.3000030517578,2021-04-12
208.6999969482422,2021-04-13
206.6999969482422,2021-04-15
207.9499969482422,2021-04-16
205.60000610351562,2021-04-19
203.5500030517578,2021-04-20
205.89999389648438,2021-04-22
205.35000610351562,2021-04-23
205.3000030517578,2021-04-26
205.39999389648438,2021-04-27
205.5,2021-04-28
204.3000030517578,2021-04-29
202.60000610351562,2021-04-30
200.9499969482422,2021-05-03
199.60000610351562,2021-05-04
201.39999389648438,2021-05-05
202.75,2021-05-06
205.35000610351562,2021-05-07
205.5500030517578,2021-05-10
204.0,2021-05-11
203.25,2021-05-12
212.25,2021-05-14
212.60000610351562,2021-05-17
210.0500030517578,2021-05-18
207.75,2021-05-19
207.0,2021-05-20
209.0500030517578,2021-05-21
211.5,2021-05-24
210.89999389648438,2021-05-25
210.60000610351562,2021-05-26
211.14999389648438,2021-05-27
212.89999389648438,2021-05-28
216.60000610351562,2021-05-31
215.25,2021-06-01
209.0,2021-06-02
209.0500030517578,2021-06-03
208.75,2021-06-04
211.4499969482422,2021-06-07
213.64999389648438,2021-06-08
212.5,2021-06-09
209.3000030517578,2021-06-10
207.89999389648438,2021-06-11
207.3000030517578,2021-06-14
207.0500030517578,2021-06-15
207.85000610351562,2021-06-16
205.64999389648438,2021-06-17
204.5500030517578,2021-06-18
204.4499969482422,2021-06-21
205.10000610351562,2021-06-22
203.9499969482422,2021-06-23
203.25,2021-06-24
205.0500030517578,2021-06-25
203.60000610351562,2021-06-28
203.3000030517578,2021-06-29
202.6999969482422,2021-06-30
203.0,2021-07-01
202.39999389648438,2021-07-02
203.64999389648438,2021-07-05
202.5,2021-07-06
203.75,2021-07-07
202.0,2021-07-08
201.35000610351562,2021-07-09
201.10000610351562,2021-07-12
201.85000610351562,2021-07-13
204.10000610351562,2021-07-14
206.25,2021-07-15
207.89999389648438,2021-07-16
207.75,2021-07-19
206.8000030517578,2021-07-20
207.0,2021-07-22
212.39999389648438,2021-07-23
211.14999389648438,2021-07-26
208.64999389648438,2021-07-27
209.10000610351562,2021-07-28
206.0500030517578,2021-07-29
204.9499969482422,2021-07-30
207.3000030517578,2021-08-02
209.89999389648438,2021-08-03
208.60000610351562,2021-08-04
215.25,2021-08-05
214.25,2021-08-06
213.8000030517578,2021-08-09
209.85000610351562,2021-08-10
208.64999389648438,2021-08-11
208.89999389648438,2021-08-12
211.4499969482422,2021-08-13
210.89999389648438,2021-08-16
209.1999969482422,2021-08-17
208.9499969482422,2021-08-18
208.89999389648438,2021-08-20
206.3000030517578,2021-08-23
205.75,2021-08-24
206.39999389648438,2021-08-25
204.60000610351562,2021-08-26
205.89999389648438,2021-08-27
208.0,2021-08-30
211.3000030517578,2021-08-31
209.5,2021-09-01
209.75,2021-09-02
210.60000610351562,2021-09-03
209.3000030517578,2021-09-06
211.75,2021-09-07
211.25,2021-09-08
212.64999389648438,2021-09-09
214.14999389648438,2021-09-13
216.10000610351562,2021-09-14
216.0,2021-09-15
230.75,2021-09-16
231.14999389648438,2021-09-17
233.75,2021-09-20
241.5,2021-09-21
243.5,2021-09-22
242.5,2021-09-23
238.4499969482422,2021-09-24
238.6999969482422,2021-09-27
237.75,2021-09-28
238.10000610351562,2021-09-29
236.14999389648438,2021-09-30
235.35000610351562,2021-10-01
236.60000610351562,2021-10-04
234.6999969482422,2021-10-05
231.25,2021-10-06
232.9499969482422,2021-10-07
231.6999969482422,2021-10-08
238.0500030517578,2021-10-11
241.3000030517578,2021-10-12
249.1999969482422,2021-10-13
256.54998779296875,2021-10-14
262.54998779296875,2021-10-18
245.9499969482422,2021-10-19
246.60000610351562,2021-10-20
244.6999969482422,2021-10-21
236.60000610351562,2021-10-22
233.39999389648438,2021-10-25
236.6999969482422,2021-10-26
238.4499969482422,2021-10-27
225.10000610351562,2021-10-28
223.1999969482422,2021-10-29
226.85000610351562,2021-11-01
225.60000610351562,2021-11-02
222.4499969482422,2021-11-03
226.5500030517578,2021-11-04
229.8000030517578,2021-11-08
228.75,2021-11-09
230.85000610351562,2021-11-10
230.0,2021-11-11
